ggZvvH125cc,1tag,4pjet,150_250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
qqWlvH125cc,1tag,4pjet,150_250ptv,-272.02497891,1062.47609126,-1514.28775337,928.63575166,-204.18901577
qqZvvH125cc,1tag,4pjet,150_250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ggZllH125cc,1tag,4pjet,150_250ptv,2.69344482,-10.82525150,15.57835993,-9.36926652,2.92954185
ttbar,1tag,4pjet,150_250ptv,9.97708649,-37.58167680,50.34509301,-28.20953884,6.45700501
stops,1tag,4pjet,150_250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
stopt,1tag,4pjet,150_250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
stopWt,1tag,4pjet,150_250ptv,-6.25316147,18.48139230,-18.60222618,7.62524277,-0.45386220
stopWtDilep,1tag,4pjet,150_250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Wl,1tag,4pjet,150_250ptv,-6.25316147,18.48139230,-18.60222618,7.62524277,-0.45386220
Wcl,1tag,4pjet,150_250ptv,-55.38190783,241.55082502,-373.81598617,241.02126740,-53.66179746
Wcc,1tag,4pjet,150_250ptv,-55.38190783,241.55082502,-373.81598617,241.02126740,-53.66179746
Wbl,1tag,4pjet,150_250ptv,12.96320158,-75.95862813,159.50733052,-133.95536172,38.90125294
Wbc,1tag,4pjet,150_250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Wbb,1tag,4pjet,150_250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Zl,1tag,4pjet,150_250ptv,-0.29395990,0.48229054,0.14806668,-0.39256231,0.95089070
Zcl,1tag,4pjet,150_250ptv,1.34950213,-5.87710841,8.77153057,-5.23390782,1.89380396
Zcc,1tag,4pjet,150_250ptv,7.82430038,-29.95874776,40.82711237,-23.30342341,5.61129654
Zbl,1tag,4pjet,150_250ptv,2.46199401,-10.31787378,15.82466341,-10.49144699,3.48714852
Zbc,1tag,4pjet,150_250ptv,-2.98995100,10.91617086,-14.64138137,8.79107513,-1.23798107
Zbb,1tag,4pjet,150_250ptv,-7.49639578,28.21192908,-37.88657467,21.48299796,-3.31896651
ZZ,1tag,4pjet,150_250ptv,5.86457056,-24.97194544,38.12420260,-24.46160843,6.47886277
WZ,1tag,4pjet,150_250ptv,4.38390625,-16.99714728,23.68534683,-13.95667284,3.90073136
WW,1tag,4pjet,150_250ptv,4.38390625,-16.99714728,23.68534683,-13.95667284,3.90073136
qqZllH125,1tag,4pjet,150_250ptv,-0.31712719,0.67551321,-0.17078606,-0.33268018,1.10846324
ggZllH125,1tag,4pjet,150_250ptv,1.53757439,-5.43985444,7.04196475,-4.12572874,1.99504759
qqWlvH125,1tag,4pjet,150_250ptv,-95.84022961,332.18481063,-398.54167320,193.71051679,-30.22444001
qqZllH125cc,1tag,4pjet,250ptv,1.77122335,-6.36804618,8.05733797,-4.19512804,1.73524018
ggZvvH125cc,1tag,4pjet,250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
qqWlvH125cc,1tag,4pjet,250ptv,1.77122335,-6.36804618,8.05733797,-4.19512804,1.73524018
qqZvvH125cc,1tag,4pjet,250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ggZllH125cc,1tag,4pjet,250ptv,6.44872858,-22.78064390,29.42505210,-16.34558061,4.23928226
ttbar,1tag,4pjet,250ptv,-136.80998063,440.32539335,-512.10301063,256.30275887,-45.77207943
stops,1tag,4pjet,250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
stopt,1tag,4pjet,250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
stopWt,1tag,4pjet,250ptv,-43.26903289,137.04016244,-137.76540958,45.41759036,0.00052694
stopWtDilep,1tag,4pjet,250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Wl,1tag,4pjet,250ptv,-43.26903289,137.04016244,-137.76540958,45.41759036,0.00052694
Wcl,1tag,4pjet,250ptv,-1867.74902808,5402.68095968,-5618.32248948,2477.92688381,-391.25892367
Wcc,1tag,4pjet,250ptv,-1867.74902808,5402.68095968,-5618.32248948,2477.92688381,-391.25892367
Wbl,1tag,4pjet,250ptv,-1867.74902808,5402.68095968,-5618.32248948,2477.92688381,-391.25892367
Wbc,1tag,4pjet,250ptv,-1867.74902808,5402.68095968,-5618.32248948,2477.92688381,-391.25892367
Wbb,1tag,4pjet,250ptv,-1867.74902808,5402.68095968,-5618.32248948,2477.92688381,-391.25892367
Zl,1tag,4pjet,250ptv,0.57634838,-5.69143036,11.70841294,-8.48631608,2.81426843
Zcl,1tag,4pjet,250ptv,4.22050676,-14.33832416,17.78878243,-9.47168684,2.59322393
Zcc,1tag,4pjet,250ptv,-3.48370884,12.03012972,-15.41537295,8.87421274,-1.01869117
Zbl,1tag,4pjet,250ptv,-3.19510934,9.81314056,-10.05526835,3.80699570,0.59075854
